what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1297521263928
started,bundle,org.eclipse.wst.jsdt.ui,1.0.104.v200901290004,org.eclipse.wst.jsdt.ui,1297521263928
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1297521263928
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1297521263928
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1297521263928
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1297521263928
started,bundle,org.eclipse.wst.xml.core,1.1.307.v200812040936,org.eclipse.wst.xml.core,1297521263928
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1297521263928
started,bundle,com.aptana.ide.core,1.2.7.024747,com.aptana.ide.core,1297521263928
started,bundle,com.aptana.ide.core.ui,1.2.7.024747,com.aptana.ide.core.ui,1297521263928
started,bundle,com.aptana.ide.db.ui,1.2.7.024747,com.aptana.ide.db.ui,1297521263928
started,bundle,com.aptana.ide.debug.core,1.2.7.024747,com.aptana.ide.debug.core,1297521263928
started,bundle,com.aptana.ide.debug.ui,1.2.7.024747,com.aptana.ide.debug.ui,1297521263928
started,bundle,com.aptana.ide.documentation,1.2.7.024747,com.aptana.ide.documentation,1297521263928
started,bundle,com.aptana.ide.epl,1.2.7.024747,com.aptana.ide.epl,1297521263928
started,bundle,com.aptana.ide.extras,1.2.7.024747,com.aptana.ide.extras,1297521263928
started,bundle,com.aptana.ide.framework.jaxer,1.2.7.024747,com.aptana.ide.framework.jaxer,1297521263928
started,bundle,com.aptana.ide.framework.jaxer.server.macosx,1.2.7.024747,com.aptana.ide.framework.jaxer.server.macosx,1297521263928
started,bundle,com.aptana.ide.intro,1.2.7.024747,com.aptana.ide.intro,1297521263928
started,bundle,com.aptana.ide.io.file,1.2.7.024747,com.aptana.ide.io.file,1297521263928
started,bundle,com.aptana.ide.samples,1.2.7.024747,com.aptana.ide.samples,1297521263928
started,bundle,com.aptana.ide.server,1.2.7.024747,com.aptana.ide.server,1297521263928
started,bundle,com.aptana.ide.server.cloud,1.2.7.024747,com.aptana.ide.server.cloud,1297521263928
started,bundle,com.aptana.ide.server.core,1.2.7.024747,com.aptana.ide.server.core,1297521263928
started,bundle,com.aptana.ide.server.jetty,1.2.7.024747,com.aptana.ide.server.jetty,1297521263928
